Date,Open,High,Low,Close,Adj Close,Volume
2022-07-20,706.299988,714.500000,702.700012,705.700012,705.700012,11620331
2022-07-21,707.950012,718.450012,704.349976,715.549988,715.549988,8036515
2022-07-22,717.000000,735.000000,715.099976,730.750000,730.750000,9713490
2022-07-25,733.500000,738.799988,722.500000,727.349976,727.349976,6230411
2022-07-26,722.900024,723.450012,702.049988,706.450012,706.450012,14135744
2022-07-27,707.950012,720.549988,703.599976,718.950012,718.950012,6106880
2022-07-28,725.000000,733.700012,723.049988,725.900024,725.900024,6964838
2022-07-29,733.900024,734.950012,723.000000,724.750000,724.750000,6624854
2022-08-01,726.000000,732.299988,720.400024,730.799988,730.799988,5493105
2022-08-02,727.000000,734.349976,721.099976,730.450012,730.450012,7275626
2022-08-03,730.000000,738.500000,727.500000,730.500000,730.500000,9458761
2022-08-04,735.200012,736.700012,712.200012,721.599976,721.599976,7466635
2022-08-05,724.000000,731.200012,721.200012,728.500000,728.500000,4583196
2022-08-08,730.000000,747.349976,728.099976,745.549988,745.549988,8191870
2022-08-10,745.000000,747.849976,736.150024,739.000000,739.000000,9069541
2022-08-11,743.049988,760.650024,743.049988,758.849976,758.849976,12384073
2022-08-12,758.700012,762.000000,753.400024,760.549988,760.549988,4614341
2022-08-16,765.000000,772.000000,758.450012,764.650024,764.650024,7051498
2022-08-17,771.400024,773.750000,766.250000,772.099976,772.099976,7674390
2022-08-18,772.000000,776.000000,762.099976,765.049988,765.049988,9449924
2022-08-19,772.000000,772.650024,750.250000,757.500000,757.500000,7553270
2022-08-22,753.400024,754.450012,739.200012,741.849976,741.849976,4994311
2022-08-23,738.000000,750.849976,733.799988,747.049988,747.049988,6594634
2022-08-24,745.000000,752.049988,742.000000,750.150024,750.150024,6875820
2022-08-25,753.900024,758.599976,740.000000,743.349976,743.349976,6320890
2022-08-26,748.000000,755.000000,741.299988,744.900024,744.900024,4613713
2022-08-29,730.000000,734.900024,722.049988,728.700012,728.700012,5904146
2022-08-30,733.000000,753.549988,733.000000,751.500000,751.500000,9193270
